Rate,Methode,,TP,TN,FN,FP,Total,Accuracy,F1,TPR,PPV,TNR
800,totalicmp,blacknurse,9,0,1,0,10,0.9,0.947368421,0.9,1,#DIV/0!
800,totalicmp,xmas,5,0,7,0,12,0.416666667,0.588235294,0.416666667,1,#DIV/0!
800,totalicmp,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,totalicmp,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,totalicmprate,total,15,2678,151,23,2867,0.939309383,0.147058824,0.090361446,0.394736842,0.991484635
800,totalicmprate,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,totalicmprate,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,totalicmprate,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,totalicmprate,pingflood,5,0,7,0,12,0.416666667,0.588235294,0.416666667,1,#DIV/0!
800,totalicmprate,blacknurse,6,0,4,0,10,0.6,0.75,0.6,1,#DIV/0!
800,totalicmprate,xmas,4,0,8,0,12,0.333333333,0.5,0.333333333,1,#DIV/0!
800,totalicmprate,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,totalicmprate,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,totalflows,total,73,1366,93,1335,2867,0.501918382,0.092757306,0.439759036,0.051846591,0.505738615
800,totalflows,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,totalflows,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,totalflows,ruby,24,0,0,0,24,1,1,1,1,#DIV/0!
800,totalflows,pingflood,12,0,0,0,12,1,1,1,1,#DIV/0!
800,totalflows,blacknurse,10,0,0,0,10,1,1,1,1,#DIV/0!
800,totalflows,xmas,11,0,1,0,12,0.916666667,0.956521739,0.916666667,1,#DIV/0!
800,totalflows,udpflood,5,0,1,0,6,0.833333333,0.909090909,0.833333333,1,#DIV/0!
800,totalflows,synflood,11,0,0,0,11,1,1,1,1,#DIV/0!
1600,KMeansentropy,total,36,2208,124,499,2867,0.782699686,0.103597122,0.225,0.06728972,0.815663096
1600,KMeansentropy,slowread,12,0,44,0,56,0.214285714,0.352941176,0.214285714,1,#DIV/0!
1600,KMeansentropy,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,KMeansentropy,ruby,18,0,4,0,22,0.818181818,0.9,0.818181818,1,#DIV/0!
1600,KMeansentropy,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,KMeansentropy,blacknurse,3,0,7,0,10,0.3,0.461538462,0.3,1,#DIV/0!
1600,KMeansentropy,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,KMeansentropy,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,KMeansentropy,synflood,3,0,7,0,10,0.3,0.461538462,0.3,1,#DIV/0!
1600,KMeanscombined,total,11890,1069150,1168,775876,1858084,0.581803621,0.029694415,0.910552918,0.015093315,0.579476929
1600,KMeanscombined,slowread,115,0,38,0,153,0.751633987,0.858208955,0.751633987,1,#DIV/0!
1600,KMeanscombined,slowloris,459,0,2,0,461,0.995661605,0.997826087,0.995661605,1,#DIV/0!
1600,KMeanscombined,ruby,57,0,1,0,58,0.982758621,0.991304348,0.982758621,1,#DIV/0!
1600,KMeanscombined,pingflood,4084,0,0,0,4084,1,1,1,1,#DIV/0!
1600,KMeanscombined,blacknurse,617,0,0,0,617,1,1,1,1,#DIV/0!
1600,KMeanscombined,xmas,1493,0,511,0,2004,0.74500998,0.85387475,0.74500998,1,#DIV/0!
1600,KMeanscombined,udpflood,3949,0,0,0,3949,1,1,1,1,#DIV/0!
1600,KMeanscombined,synflood,1116,0,616,0,1732,0.644341801,0.783707865,0.644341801,1,#DIV/0!
1600,KMeansfields,total,11890,1066741,1168,773300,1853099,0.58206874,0.029790241,0.910552918,0.015142832,0.579737625
1600,KMeansfields,slowread,115,0,38,0,153,0.751633987,0.858208955,0.751633987,1,#DIV/0!
1600,KMeansfields,slowloris,459,0,2,0,461,0.995661605,0.997826087,0.995661605,1,#DIV/0!
1600,KMeansfields,ruby,57,0,1,0,58,0.982758621,0.991304348,0.982758621,1,#DIV/0!
1600,KMeansfields,pingflood,4084,0,0,0,4084,1,1,1,1,#DIV/0!
1600,KMeansfields,blacknurse,617,0,0,0,617,1,1,1,1,#DIV/0!
1600,KMeansfields,xmas,1493,0,511,0,2004,0.74500998,0.85387475,0.74500998,1,#DIV/0!
1600,KMeansfields,udpflood,3949,0,0,0,3949,1,1,1,1,#DIV/0!
1600,KMeansfields,synflood,1116,0,616,0,1732,0.644341801,0.783707865,0.644341801,1,#DIV/0!
1600,RandomForestfields,total,9699,1840040,3359,1,1853099,0.998186821,0.85235961,0.742763057,0.999896907,0.999999457
1600,RandomForestfields,slowread,151,0,2,0,153,0.986928105,0.993421053,0.986928105,1,#DIV/0!
1600,RandomForestfields,slowloris,461,0,0,0,461,1,1,1,1,#DIV/0!
1600,RandomForestfields,ruby,55,0,3,0,58,0.948275862,0.973451327,0.948275862,1,#DIV/0!
1600,RandomForestfields,pingflood,1140,0,2944,0,4084,0.2791381,0.436447167,0.2791381,1,#DIV/0!
1600,RandomForestfields,blacknurse,617,0,0,0,617,1,1,1,1,#DIV/0!
1600,RandomForestfields,xmas,2004,0,0,0,2004,1,1,1,1,#DIV/0!
1600,RandomForestfields,udpflood,3949,0,0,0,3949,1,1,1,1,#DIV/0!
1600,RandomForestfields,synflood,1322,0,410,0,1732,0.763279446,0.865749836,0.763279446,1,#DIV/0!
1600,RandomForestentropy,total,0,2707,160,0,2867,0.944192536,0,0,#DIV/0!,1
1600,RandomForestentropy,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,RandomForestentropy,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,RandomForestentropy,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,RandomForestentropy,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,RandomForestentropy,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,RandomForestentropy,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,RandomForestentropy,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,RandomForestentropy,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,RandomForestcombined,total,3584,1845025,9474,1,1858084,0.994900661,0.430691582,0.274467759,0.99972106,0.999999458
1600,RandomForestcombined,slowread,95,0,58,0,153,0.620915033,0.766129032,0.620915033,1,#DIV/0!
1600,RandomForestcombined,slowloris,175,0,286,0,461,0.379609544,0.550314465,0.379609544,1,#DIV/0!
1600,RandomForestcombined,ruby,17,0,41,0,58,0.293103448,0.453333333,0.293103448,1,#DIV/0!
1600,RandomForestcombined,pingflood,863,0,3221,0,4084,0.211312439,0.348898322,0.211312439,1,#DIV/0!
1600,RandomForestcombined,blacknurse,299,0,318,0,617,0.484602917,0.652838428,0.484602917,1,#DIV/0!
1600,RandomForestcombined,xmas,1022,0,982,0,2004,0.50998004,0.67547918,0.50998004,1,#DIV/0!
1600,RandomForestcombined,udpflood,7,0,3942,0,3949,0.001772601,0.003538928,0.001772601,1,#DIV/0!
1600,RandomForestcombined,synflood,1106,0,626,0,1732,0.638568129,0.779422128,0.638568129,1,#DIV/0!
1600,entropySip,total,30,2012,130,694,2866,0.712491277,0.067873303,0.1875,0.041436464,0.74353289
1600,entropySip,slowread,10,0,46,0,56,0.178571429,0.303030303,0.178571429,1,#DIV/0!
1600,entropySip,slowloris,4,0,28,0,32,0.125,0.222222222,0.125,1,#DIV/0!
1600,entropySip,ruby,2,0,20,0,22,0.090909091,0.166666667,0.090909091,1,#DIV/0!
1600,entropySip,pingflood,6,0,6,0,12,0.5,0.666666667,0.5,1,#DIV/0!
1600,entropySip,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropySip,xmas,5,0,7,0,12,0.416666667,0.588235294,0.416666667,1,#DIV/0!
1600,entropySip,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropySip,synflood,3,0,7,0,10,0.3,0.461538462,0.3,1,#DIV/0!
1600,entropyRateSip,total,0,2706,160,0,2866,0.944173064,0,0,#DIV/0!,1
1600,entropyRateSip,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateSip,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateSip,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateSip,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateSip,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateSip,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateSip,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateSip,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyDip,total,28,2097,132,609,2866,0.7414515,0.070263488,0.175,0.043956044,0.774944568
1600,entropyDip,slowread,10,0,46,0,56,0.178571429,0.303030303,0.178571429,1,#DIV/0!
1600,entropyDip,slowloris,4,0,28,0,32,0.125,0.222222222,0.125,1,#DIV/0!
1600,entropyDip,ruby,8,0,14,0,22,0.363636364,0.533333333,0.363636364,1,#DIV/0!
1600,entropyDip,pingflood,2,0,10,0,12,0.166666667,0.285714286,0.166666667,1,#DIV/0!
1600,entropyDip,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyDip,xmas,1,0,11,0,12,0.083333333,0.153846154,0.083333333,1,#DIV/0!
1600,entropyDip,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropyDip,synflood,3,0,7,0,10,0.3,0.461538462,0.3,1,#DIV/0!
1600,entropyRateDip,total,0,2706,160,0,2866,0.944173064,0,0,#DIV/0!,1
1600,entropyRateDip,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateDip,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateDip,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateDip,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateDip,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateDip,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateDip,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateDip,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyPacketsize,total,30,2127,130,579,2866,0.752616888,0.078023407,0.1875,0.049261084,0.786031042
1600,entropyPacketsize,slowread,11,0,45,0,56,0.196428571,0.328358209,0.196428571,1,#DIV/0!
1600,entropyPacketsize,slowloris,4,0,28,0,32,0.125,0.222222222,0.125,1,#DIV/0!
1600,entropyPacketsize,ruby,9,0,13,0,22,0.409090909,0.580645161,0.409090909,1,#DIV/0!
1600,entropyPacketsize,pingflood,1,0,11,0,12,0.083333333,0.153846154,0.083333333,1,#DIV/0!
1600,entropyPacketsize,blacknurse,2,0,8,0,10,0.2,0.333333333,0.2,1,#DIV/0!
1600,entropyPacketsize,xmas,2,0,10,0,12,0.166666667,0.285714286,0.166666667,1,#DIV/0!
1600,entropyPacketsize,udpflood,1,0,5,0,6,0.166666667,0.285714286,0.166666667,1,#DIV/0!
1600,entropyPacketsize,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRatePacketsize,total,0,2706,160,0,2866,0.944173064,0,0,#DIV/0!,1
1600,entropyRatePacketsize,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRatePacketsize,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRatePacketsize,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRatePacketsize,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRatePacketsize,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRatePacketsize,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRatePacketsize,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRatePacketsize,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyBiflowSyn,total,13,2606,147,100,2866,0.913817167,0.095238095,0.08125,0.115044248,0.963045085
1600,entropyBiflowSyn,slowread,1,0,55,0,56,0.017857143,0.035087719,0.017857143,1,#DIV/0!
1600,entropyBiflowSyn,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,entropyBiflowSyn,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,entropyBiflowSyn,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyBiflowSyn,blacknurse,1,0,9,0,10,0.1,0.181818182,0.1,1,#DIV/0!
1600,entropyBiflowSyn,xmas,7,0,5,0,12,0.583333333,0.736842105,0.583333333,1,#DIV/0!
1600,entropyBiflowSyn,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropyBiflowSyn,synflood,4,0,6,0,10,0.4,0.571428571,0.4,1,#DIV/0!
1600,entropySipSyn,total,6,2628,154,78,2866,0.919050942,0.049180328,0.0375,0.071428571,0.971175166
1600,entropySipSyn,slowread,1,0,55,0,56,0.017857143,0.035087719,0.017857143,1,#DIV/0!
1600,entropySipSyn,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,entropySipSyn,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,entropySipSyn,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropySipSyn,blacknurse,2,0,8,0,10,0.2,0.333333333,0.2,1,#DIV/0!
1600,entropySipSyn,xmas,1,0,11,0,12,0.083333333,0.153846154,0.083333333,1,#DIV/0!
1600,entropySipSyn,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropySipSyn,synflood,2,0,8,0,10,0.2,0.333333333,0.2,1,#DIV/0!
1600,entropyDipSyn,total,8,2593,152,113,2866,0.907536636,0.056939502,0.05,0.066115702,0.958240946
1600,entropyDipSyn,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,entropyDipSyn,slowloris,1,0,31,0,32,0.03125,0.060606061,0.03125,1,#DIV/0!
1600,entropyDipSyn,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,entropyDipSyn,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyDipSyn,blacknurse,2,0,8,0,10,0.2,0.333333333,0.2,1,#DIV/0!
1600,entropyDipSyn,xmas,3,0,9,0,12,0.25,0.4,0.25,1,#DIV/0!
1600,entropyDipSyn,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropyDipSyn,synflood,2,0,8,0,10,0.2,0.333333333,0.2,1,#DIV/0!
1600,entropyBiflow,total,32,2152,128,554,2866,0.762037683,0.085790885,0.2,0.054607509,0.795269771
1600,entropyBiflow,slowread,16,0,40,0,56,0.285714286,0.444444444,0.285714286,1,#DIV/0!
1600,entropyBiflow,slowloris,1,0,31,0,32,0.03125,0.060606061,0.03125,1,#DIV/0!
1600,entropyBiflow,ruby,6,0,16,0,22,0.272727273,0.428571429,0.272727273,1,#DIV/0!
1600,entropyBiflow,pingflood,3,0,9,0,12,0.25,0.4,0.25,1,#DIV/0!
1600,entropyBiflow,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyBiflow,xmas,3,0,9,0,12,0.25,0.4,0.25,1,#DIV/0!
1600,entropyBiflow,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropyBiflow,synflood,3,0,7,0,10,0.3,0.461538462,0.3,1,#DIV/0!
1600,entropyRateBiflow,total,0,2706,160,0,2866,0.944173064,0,0,#DIV/0!,1
1600,entropyRateBiflow,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateBiflow,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateBiflow,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateBiflow,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateBiflow,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateBiflow,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateBiflow,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,entropyRateBiflow,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfSyn,total,3,2616,157,90,2866,0.913817167,0.023715415,0.01875,0.032258065,0.966740576
1600,HigstNumberOfSyn,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfSyn,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfSyn,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfSyn,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfSyn,blacknurse,2,0,8,0,10,0.2,0.333333333,0.2,1,#DIV/0!
1600,HigstNumberOfSyn,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfSyn,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfSyn,synflood,1,0,9,0,10,0.1,0.181818182,0.1,1,#DIV/0!
1600,HigstNumberOfURGPSHFIN,total,10,2696,150,10,2866,0.944173064,0.111111111,0.0625,0.5,0.996304508
1600,HigstNumberOfURGPSHFIN,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfURGPSHFIN,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfURGPSHFIN,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfURGPSHFIN,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfURGPSHFIN,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfURGPSHFIN,xmas,10,0,2,0,12,0.833333333,0.909090909,0.833333333,1,#DIV/0!
1600,HigstNumberOfURGPSHFIN,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,HigstNumberOfURGPSHFIN,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,countBiflow,total,4,2702,156,4,2866,0.944173064,0.047619048,0.025,0.5,0.998521803
1600,countBiflow,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,countBiflow,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,countBiflow,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,countBiflow,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,countBiflow,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,countBiflow,xmas,4,0,8,0,12,0.333333333,0.5,0.333333333,1,#DIV/0!
1600,countBiflow,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,countBiflow,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmpDUnreachable,total,14,2697,146,9,2866,0.945917655,0.153005464,0.0875,0.608695652,0.996674058
1600,totalicmpDUnreachable,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmpDUnreachable,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmpDUnreachable,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmpDUnreachable,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmpDUnreachable,blacknurse,9,0,1,0,10,0.9,0.947368421,0.9,1,#DIV/0!
1600,totalicmpDUnreachable,xmas,5,0,7,0,12,0.416666667,0.588235294,0.416666667,1,#DIV/0!
1600,totalicmpDUnreachable,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmpDUnreachable,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,totalBytes,total,22,2406,138,300,2866,0.847173761,0.091286307,0.1375,0.068322981,0.889135255
1600,totalBytes,slowread,16,0,40,0,56,0.285714286,0.444444444,0.285714286,1,#DIV/0!
1600,totalBytes,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,totalBytes,ruby,4,0,18,0,22,0.181818182,0.307692308,0.181818182,1,#DIV/0!
1600,totalBytes,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
1600,totalBytes,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,totalBytes,xmas,2,0,10,0,12,0.166666667,0.285714286,0.166666667,1,#DIV/0!
1600,totalBytes,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,totalBytes,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,totalpackets,total,22,2245,138,461,2866,0.790997906,0.068429238,0.1375,0.045548654,0.829637842
1600,totalpackets,slowread,7,0,49,0,56,0.125,0.222222222,0.125,1,#DIV/0!
1600,totalpackets,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,totalpackets,ruby,6,0,16,0,22,0.272727273,0.428571429,0.272727273,1,#DIV/0!
1600,totalpackets,pingflood,2,0,10,0,12,0.166666667,0.285714286,0.166666667,1,#DIV/0!
1600,totalpackets,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,totalpackets,xmas,4,0,8,0,12,0.333333333,0.5,0.333333333,1,#DIV/0!
1600,totalpackets,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,totalpackets,synflood,3,0,7,0,10,0.3,0.461538462,0.3,1,#DIV/0!
1600,totalicmp,total,24,2688,136,18,2866,0.946266574,0.237623762,0.15,0.571428571,0.993348115
1600,totalicmp,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmp,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmp,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmp,pingflood,10,0,2,0,12,0.833333333,0.909090909,0.833333333,1,#DIV/0!
1600,totalicmp,blacknurse,9,0,1,0,10,0.9,0.947368421,0.9,1,#DIV/0!
1600,totalicmp,xmas,5,0,7,0,12,0.416666667,0.588235294,0.416666667,1,#DIV/0!
1600,totalicmp,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmp,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmprate,total,16,2681,144,25,2866,0.941032798,0.15920398,0.1,0.390243902,0.990761271
1600,totalicmprate,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmprate,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmprate,ruby,0,0,22,0,22,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmprate,pingflood,6,0,6,0,12,0.5,0.666666667,0.5,1,#DIV/0!
1600,totalicmprate,blacknurse,6,0,4,0,10,0.6,0.75,0.6,1,#DIV/0!
1600,totalicmprate,xmas,4,0,8,0,12,0.333333333,0.5,0.333333333,1,#DIV/0!
1600,totalicmprate,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
1600,totalicmprate,synflood,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
1600,totalflows,total,70,1358,90,1348,2866,0.498255408,0.088719899,0.4375,0.049365303,0.501847746
1600,totalflows,slowread,0,0,56,0,56,0,0,0,#DIV/0!,#DIV/0!
1600,totalflows,slowloris,0,0,32,0,32,0,0,0,#DIV/0!,#DIV/0!
1600,totalflows,ruby,22,0,0,0,22,1,1,1,1,#DIV/0!
1600,totalflows,pingflood,12,0,0,0,12,1,1,1,1,#DIV/0!
1600,totalflows,blacknurse,10,0,0,0,10,1,1,1,1,#DIV/0!
1600,totalflows,xmas,11,0,1,0,12,0.916666667,0.956521739,0.916666667,1,#DIV/0!
1600,totalflows,udpflood,5,0,1,0,6,0.833333333,0.909090909,0.833333333,1,#DIV/0!
1600,totalflows,synflood,10,0,0,0,10,1,1,1,1,#DIV/0!
3200,KMeansentropy,total,2,2606,159,96,2863,0.910932588,0.015444015,0.01242236,0.020408163,0.964470762
3200,KMeansentropy,slowread,0,0,55,0,55,0,0,0,#DIV/0!,#DIV/0!
3200,KMeansentropy,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
3200,KMeansentropy,ruby,2,0,20,0,22,0.090909091,0.166666667,0.090909091,1,#DIV/0!
3200,KMeansentropy,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
3200,KMeansentropy,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
3200,KMeansentropy,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
3200,KMeansentropy,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
3200,KMeansentropy,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
3200,KMeanscombined,total,7682,642533,566,472017,1122798,0.579102385,0.031487026,0.931377304,0.016014209,0.576495447
3200,KMeanscombined,slowread,58,0,18,0,76,0.763157895,0.865671642,0.763157895,1,#DIV/0!
3200,KMeanscombined,slowloris,233,0,1,0,234,0.995726496,0.997858672,0.995726496,1,#DIV/0!
3200,KMeanscombined,ruby,30,0,1,0,31,0.967741935,0.983606557,0.967741935,1,#DIV/0!
3200,KMeanscombined,pingflood,3456,0,0,0,3456,1,1,1,1,#DIV/0!
3200,KMeanscombined,blacknurse,617,0,0,0,617,1,1,1,1,#DIV/0!
3200,KMeanscombined,xmas,753,0,243,0,996,0.756024096,0.861063465,0.756024096,1,#DIV/0!
3200,KMeanscombined,udpflood,1969,0,0,0,1969,1,1,1,1,#DIV/0!
3200,KMeanscombined,synflood,566,0,303,0,869,0.65132336,0.788850174,0.65132336,1,#DIV/0!
3200,KMeansfields,total,7682,613133,566,498602,1119983,0.554307521,0.029860145,0.931377304,0.015173302,0.551510027
3200,KMeansfields,slowread,58,0,18,0,76,0.763157895,0.865671642,0.763157895,1,#DIV/0!
3200,KMeansfields,slowloris,233,0,1,0,234,0.995726496,0.997858672,0.995726496,1,#DIV/0!
3200,KMeansfields,ruby,30,0,1,0,31,0.967741935,0.983606557,0.967741935,1,#DIV/0!
3200,KMeansfields,pingflood,3456,0,0,0,3456,1,1,1,1,#DIV/0!
3200,KMeansfields,blacknurse,617,0,0,0,617,1,1,1,1,#DIV/0!
