Rate,Methode,,TP,TN,FN,FP,Total,Accuracy,F1,TPR,PPV,TNR
400,entropyDipSyn,synflood,7,0,5,0,12,0.583333333,0.736842105,,,
400,entropyBiflow,total,8,4964,274,507,5753,0.864244742,0.020075282,0.028368794,0.015533981,0.947689958
400,entropyBiflow,slowread,3,0,101,0,104,0.028846154,0.056074766,,,
400,entropyBiflow,slowloris,0,0,65,0,65,0,0,,,
400,entropyBiflow,ruby,0,0,44,0,44,0,0,,,
400,entropyBiflow,pingflood,1,0,18,0,19,0.052631579,0.1,,,
400,entropyBiflow,blacknurse,2,0,13,0,15,0.133333333,0.235294118,,,
400,entropyBiflow,xmas,2,0,13,0,15,0.133333333,0.235294118,,,
400,entropyBiflow,udpflood,0,0,8,0,8,0,0,,,
400,entropyBiflow,synflood,0,0,12,0,12,0,0,,,
400,entropyRateBiflow,total,27,5432,255,39,5753,0.948896228,0.155172414,0.095744681,0.409090909,0.955160893
400,entropyRateBiflow,slowread,0,0,104,0,104,0,0,,,
400,entropyRateBiflow,slowloris,0,0,65,0,65,0,0,,,
400,entropyRateBiflow,ruby,0,0,44,0,44,0,0,,,
400,entropyRateBiflow,pingflood,4,0,15,0,19,0.210526316,0.347826087,,,
400,entropyRateBiflow,blacknurse,7,0,8,0,15,0.466666667,0.636363636,,,
400,entropyRateBiflow,xmas,5,0,10,0,15,0.333333333,0.5,,,
400,entropyRateBiflow,udpflood,5,0,3,0,8,0.625,0.769230769,,,
400,entropyRateBiflow,synflood,6,0,6,0,12,0.5,0.666666667,,,
400,HigstNumberOfSyn,total,46,4011,236,1460,5753,0.705197288,0.051454139,0.163120567,0.030544489,0.944431363
400,HigstNumberOfSyn,slowread,6,0,98,0,104,0.057692308,0.109090909,,,
400,HigstNumberOfSyn,slowloris,22,0,43,0,65,0.338461538,0.505747126,,,
400,HigstNumberOfSyn,ruby,6,0,38,0,44,0.136363636,0.24,,,
400,HigstNumberOfSyn,pingflood,2,0,17,0,19,0.105263158,0.19047619,,,
400,HigstNumberOfSyn,blacknurse,2,0,13,0,15,0.133333333,0.235294118,,,
400,HigstNumberOfSyn,xmas,3,0,12,0,15,0.2,0.333333333,,,
400,HigstNumberOfSyn,udpflood,2,0,6,0,8,0.25,0.4,,,
400,HigstNumberOfSyn,synflood,3,0,9,0,12,0.25,0.4,,,
400,HigstNumberOfURGPSHFIN,total,10,5461,272,10,5753,0.950982096,0.066225166,0.035460993,0.5,0.952555381
400,HigstNumberOfURGPSHFIN,slowread,0,0,104,0,104,0,0,,,
400,HigstNumberOfURGPSHFIN,slowloris,0,0,65,0,65,0,0,,,
400,HigstNumberOfURGPSHFIN,ruby,0,0,44,0,44,0,0,,,
400,HigstNumberOfURGPSHFIN,pingflood,0,0,19,0,19,0,0,,,
400,HigstNumberOfURGPSHFIN,blacknurse,0,0,15,0,15,0,0,,,
400,HigstNumberOfURGPSHFIN,xmas,10,0,5,0,15,0.666666667,0.8,,,
400,HigstNumberOfURGPSHFIN,udpflood,0,0,8,0,8,0,0,,,
400,HigstNumberOfURGPSHFIN,synflood,0,0,12,0,12,0,0,,,
400,countBiflow,total,23,5338,259,133,5753,0.931861637,0.105022831,0.081560284,0.147435897,0.95372521
400,countBiflow,slowread,0,0,104,0,104,0,0,,,
400,countBiflow,slowloris,0,0,65,0,65,0,0,,,
400,countBiflow,ruby,0,0,44,0,44,0,0,,,
400,countBiflow,pingflood,0,0,19,0,19,0,0,,,
400,countBiflow,blacknurse,0,0,15,0,15,0,0,,,
400,countBiflow,xmas,10,0,5,0,15,0.666666667,0.8,,,
400,countBiflow,udpflood,6,0,2,0,8,0.75,0.857142857,,,
400,countBiflow,synflood,7,0,5,0,12,0.583333333,0.736842105,,,
400,totalicmpDUnreachable,total,18,5462,264,9,5753,0.952546497,0.116504854,0.063829787,0.666666667,0.953894516
400,totalicmpDUnreachable,slowread,0,0,104,0,104,0,0,,,
400,totalicmpDUnreachable,slowloris,0,0,65,0,65,0,0,,,
400,totalicmpDUnreachable,ruby,0,0,44,0,44,0,0,,,
400,totalicmpDUnreachable,pingflood,0,0,19,0,19,0,0,,,
400,totalicmpDUnreachable,blacknurse,13,0,2,0,15,0.866666667,0.928571429,,,
400,totalicmpDUnreachable,xmas,5,0,10,0,15,0.333333333,0.5,,,
400,totalicmpDUnreachable,udpflood,0,0,8,0,8,0,0,,,
400,totalicmpDUnreachable,synflood,0,0,12,0,12,0,0,,,
400,totalBytes,total,118,2768,164,2703,5753,0.501651312,0.07605543,0.418439716,0.041829139,0.944065484
400,totalBytes,slowread,65,0,39,0,104,0.625,0.769230769,,,
400,totalBytes,slowloris,0,0,65,0,65,0,0,,,
400,totalBytes,ruby,44,0,0,0,44,1,1,,,
400,totalBytes,pingflood,0,0,19,0,19,0,0,,,
400,totalBytes,blacknurse,0,0,15,0,15,0,0,,,
400,totalBytes,xmas,8,0,7,0,15,0.533333333,0.695652174,,,
400,totalBytes,udpflood,1,0,7,0,8,0.125,0.222222222,,,
400,totalBytes,synflood,0,0,12,0,12,0,0,,,
400,totalpackets,total,143,2793,139,2678,5753,0.51034243,0.092168869,0.507092199,0.050691244,0.952592087
400,totalpackets,slowread,65,0,39,0,104,0.625,0.769230769,,,
400,totalpackets,slowloris,0,0,65,0,65,0,0,,,
400,totalpackets,ruby,44,0,0,0,44,1,1,,,
400,totalpackets,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
400,totalpackets,blacknurse,7,0,8,0,15,0.466666667,0.636363636,,,
400,totalpackets,xmas,11,0,4,0,15,0.733333333,0.846153846,,,
400,totalpackets,udpflood,5,0,3,0,8,0.625,0.769230769,,,
400,totalpackets,synflood,3,0,9,0,12,0.25,0.4,,,
400,totalicmp,total,34,5459,248,12,5753,0.954806188,0.207317073,0.120567376,0.739130435,0.956544594
400,totalicmp,slowread,0,0,104,0,104,0,0,,,
400,totalicmp,slowloris,0,0,65,0,65,0,0,,,
400,totalicmp,ruby,0,0,44,0,44,0,0,,,
400,totalicmp,pingflood,16,0,3,0,19,0.842105263,0.914285714,,,
400,totalicmp,blacknurse,13,0,2,0,15,0.866666667,0.928571429,,,
400,totalicmp,xmas,5,0,10,0,15,0.333333333,0.5,,,
400,totalicmp,udpflood,0,0,8,0,8,0,0,,,
400,totalicmp,synflood,0,0,12,0,12,0,0,,,
400,totalicmprate,total,32,5457,250,14,5753,0.954110899,0.195121951,0.113475177,0.695652174,0.956194148
400,totalicmprate,slowread,0,0,104,0,104,0,0,,,
400,totalicmprate,slowloris,0,0,65,0,65,0,0,,,
400,totalicmprate,ruby,0,0,44,0,44,0,0,,,
400,totalicmprate,pingflood,14,0,5,0,19,0.736842105,0.848484848,,,
400,totalicmprate,blacknurse,13,0,2,0,15,0.866666667,0.928571429,,,
400,totalicmprate,xmas,5,0,10,0,15,0.333333333,0.5,,,
400,totalicmprate,udpflood,0,0,8,0,8,0,0,,,
400,totalicmprate,synflood,0,0,12,0,12,0,0,,,
400,totalflows,total,282,0,0,5471,5753,0.049017904,0.093454847,1,0.049017904,#DIV/0!
400,totalflows,slowread,104,0,0,0,104,1,1,,,
400,totalflows,slowloris,65,0,0,0,65,1,1,,,
400,totalflows,ruby,44,0,0,0,44,1,1,,,
400,totalflows,pingflood,19,0,0,0,19,1,1,,,
400,totalflows,blacknurse,15,0,0,0,15,1,1,,,
400,totalflows,xmas,15,0,0,0,15,1,1,,,
400,totalflows,udpflood,8,0,0,0,8,1,1,,,
400,totalflows,synflood,12,0,0,0,12,1,1,,,
800,KMeansentropy,total,165,2034,115,3440,5754,0.382168926,0.084942085,0.589285714,0.045769764,
800,KMeansentropy,slowread,104,0,0,0,104,1,1,,,
800,KMeansentropy,slowloris,0,0,64,0,64,0,0,,,
800,KMeansentropy,ruby,44,0,0,0,44,1,1,,,
800,KMeansentropy,pingflood,0,0,19,0,19,0,0,,,
800,KMeansentropy,blacknurse,0,0,15,0,15,0,0,,,
800,KMeansentropy,xmas,11,0,4,0,15,0.733333333,0.846153846,,,
800,KMeansentropy,udpflood,6,0,2,0,8,0.75,0.857142857,,,
800,KMeansentropy,synflood,0,0,11,0,11,0,0,,,
800,KMeanscombined,total,20959,10183973,1104,5554044,15760080,0.647517779,0.007489281,0.949961474,0.00375946,
800,KMeanscombined,slowread,278,0,86,0,364,0.763736264,0.866043614,,,
800,KMeanscombined,slowloris,911,0,2,0,913,0.997809419,0.998903509,,,
800,KMeanscombined,ruby,58,0,59,0,117,0.495726496,0.662857143,,,
800,KMeanscombined,pingflood,4618,0,0,0,4618,1,1,,,
800,KMeanscombined,blacknurse,617,0,0,0,617,1,1,,,
800,KMeanscombined,xmas,3975,0,15,0,3990,0.996240602,0.998116761,,,
800,KMeanscombined,udpflood,7958,0,0,0,7958,1,1,,,
800,KMeanscombined,synflood,2544,0,942,0,3486,0.729776248,0.843781095,,,
800,KMeansfields,total,20959,10179603,1104,5551360,15753026,0.647530322,0.007492874,0.949961474,0.003761271,
800,KMeansfields,slowread,278,0,86,0,364,0.763736264,0.866043614,,,
800,KMeansfields,slowloris,911,0,2,0,913,0.997809419,0.998903509,,,
800,KMeansfields,ruby,58,0,59,0,117,0.495726496,0.662857143,,,
800,KMeansfields,pingflood,4618,0,0,0,4618,1,1,,,
800,KMeansfields,blacknurse,617,0,0,0,617,1,1,,,
800,KMeansfields,xmas,3975,0,15,0,3990,0.996240602,0.998116761,,,
800,KMeansfields,udpflood,7958,0,0,0,7958,1,1,,,
800,KMeansfields,synflood,2544,0,942,0,3486,0.729776248,0.843781095,,,
800,RandomForestentropy,total,0,5474,280,0,5754,0.9513382,0,0,#DIV/0!,
800,RandomForestentropy,slowread,0,0,104,0,104,0,0,,,
800,RandomForestentropy,slowloris,0,0,64,0,64,0,0,,,
800,RandomForestentropy,ruby,0,0,44,0,44,0,0,,,
800,RandomForestentropy,pingflood,0,0,19,0,19,0,0,,,
800,RandomForestentropy,blacknurse,0,0,15,0,15,0,0,,,
800,RandomForestentropy,xmas,0,0,15,0,15,0,0,,,
800,RandomForestentropy,udpflood,0,0,8,0,8,0,0,,,
800,RandomForestentropy,synflood,0,0,11,0,11,0,0,,,
800,RandomForestcombined,total,3924,15738017,18139,0,15760080,0.998849054,0.301997152,0.177854326,1,
800,RandomForestcombined,slowread,180,0,184,0,364,0.494505495,0.661764706,,,
800,RandomForestcombined,slowloris,428,0,485,0,913,0.468784228,0.638329605,,,
800,RandomForestcombined,ruby,9,0,108,0,117,0.076923077,0.142857143,,,
800,RandomForestcombined,pingflood,27,0,4591,0,4618,0.005846687,0.011625404,,,
800,RandomForestcombined,blacknurse,519,0,98,0,617,0.841166937,0.913732394,,,
800,RandomForestcombined,xmas,2214,0,1776,0,3990,0.554887218,0.713733075,,,
800,RandomForestcombined,udpflood,23,0,7935,0,7958,0.002890173,0.005763689,,,
800,RandomForestcombined,synflood,524,0,2962,0,3486,0.150315548,0.261346633,,,
800,RandomForestfields,total,17761,15730960,4302,3,15753026,0.999726719,0.8919075,0.805012918,0.999831119,
800,RandomForestfields,slowread,364,0,0,0,364,1,1,,,
800,RandomForestfields,slowloris,912,0,1,0,913,0.99890471,0.999452055,,,
800,RandomForestfields,ruby,115,0,2,0,117,0.982905983,0.99137931,,,
800,RandomForestfields,pingflood,1004,0,3614,0,4618,0.217410134,0.357168268,,,
800,RandomForestfields,blacknurse,617,0,0,0,617,1,1,,,
800,RandomForestfields,xmas,3990,0,0,0,3990,1,1,,,
800,RandomForestfields,udpflood,7957,0,1,0,7958,0.99987434,0.999937166,,,
800,RandomForestfields,synflood,2802,0,684,0,3486,0.803786575,0.891221374,,,
800,entropySip,total,17,4830,263,644,5754,0.842370525,0.036131775,0.060714286,0.025718608,0.948360495
800,entropySip,slowread,0,0,104,0,104,0,0,,,
800,entropySip,slowloris,0,0,64,0,64,0,0,,,
800,entropySip,ruby,0,0,44,0,44,0,0,,,
800,entropySip,pingflood,4,0,15,0,19,0.210526316,0.347826087,,,
800,entropySip,blacknurse,6,0,9,0,15,0.4,0.571428571,,,
800,entropySip,xmas,6,0,9,0,15,0.4,0.571428571,,,
800,entropySip,udpflood,0,0,8,0,8,0,0,,,
800,entropySip,synflood,1,0,10,0,11,0.090909091,0.166666667,,,
800,entropyRateSip,total,7,5352,273,122,5754,0.931352103,0.034229829,0.025,0.054263566,0.951466667
800,entropyRateSip,slowread,0,0,104,0,104,0,0,,,
800,entropyRateSip,slowloris,0,0,64,0,64,0,0,,,
800,entropyRateSip,ruby,0,0,44,0,44,0,0,,,
800,entropyRateSip,pingflood,1,0,18,0,19,0.052631579,0.1,,,
800,entropyRateSip,blacknurse,0,0,15,0,15,0,0,,,
800,entropyRateSip,xmas,0,0,15,0,15,0,0,,,
800,entropyRateSip,udpflood,1,0,7,0,8,0.125,0.222222222,,,
800,entropyRateSip,synflood,5,0,6,0,11,0.454545455,0.625,,,
800,entropyDip,total,31,4997,249,477,5754,0.873826903,0.078680203,0.110714286,0.061023622,0.952535265
800,entropyDip,slowread,1,0,103,0,104,0.009615385,0.019047619,,,
800,entropyDip,slowloris,0,0,64,0,64,0,0,,,
800,entropyDip,ruby,0,0,44,0,44,0,0,,,
800,entropyDip,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
800,entropyDip,blacknurse,8,0,7,0,15,0.533333333,0.695652174,,,
800,entropyDip,xmas,4,0,11,0,15,0.266666667,0.421052632,,,
800,entropyDip,udpflood,6,0,2,0,8,0.75,0.857142857,,,
800,entropyDip,synflood,4,0,7,0,11,0.363636364,0.533333333,,,
800,entropyRateDip,total,26,5310,254,164,5754,0.927354884,0.110638298,0.092857143,0.136842105,0.954349389
800,entropyRateDip,slowread,0,0,104,0,104,0,0,,,
800,entropyRateDip,slowloris,0,0,64,0,64,0,0,,,
800,entropyRateDip,ruby,0,0,44,0,44,0,0,,,
800,entropyRateDip,pingflood,7,0,12,0,19,0.368421053,0.538461538,,,
800,entropyRateDip,blacknurse,8,0,7,0,15,0.533333333,0.695652174,,,
800,entropyRateDip,xmas,2,0,13,0,15,0.133333333,0.235294118,,,
800,entropyRateDip,udpflood,5,0,3,0,8,0.625,0.769230769,,,
800,entropyRateDip,synflood,4,0,7,0,11,0.363636364,0.533333333,,,
800,entropyPacketsize,total,25,5208,255,266,5754,0.909454293,0.087565674,0.089285714,0.085910653,0.95332235
800,entropyPacketsize,slowread,1,0,103,0,104,0.009615385,0.019047619,,,
800,entropyPacketsize,slowloris,2,0,62,0,64,0.03125,0.060606061,,,
800,entropyPacketsize,ruby,0,0,44,0,44,0,0,,,
800,entropyPacketsize,pingflood,6,0,13,0,19,0.315789474,0.48,,,
800,entropyPacketsize,blacknurse,10,0,5,0,15,0.666666667,0.8,,,
800,entropyPacketsize,xmas,2,0,13,0,15,0.133333333,0.235294118,,,
800,entropyPacketsize,udpflood,1,0,7,0,8,0.125,0.222222222,,,
800,entropyPacketsize,synflood,3,0,8,0,11,0.272727273,0.428571429,,,
800,entropyRatePacketsize,total,280,0,0,5474,5754,0.0486618,0.092807425,1,0.0486618,#DIV/0!
800,entropyRatePacketsize,slowread,104,0,0,0,104,1,1,,,
800,entropyRatePacketsize,slowloris,64,0,0,0,64,1,1,,,
800,entropyRatePacketsize,ruby,44,0,0,0,44,1,1,,,
800,entropyRatePacketsize,pingflood,19,0,0,0,19,1,1,,,
800,entropyRatePacketsize,blacknurse,15,0,0,0,15,1,1,,,
800,entropyRatePacketsize,xmas,15,0,0,0,15,1,1,,,
800,entropyRatePacketsize,udpflood,8,0,0,0,8,1,1,,,
800,entropyRatePacketsize,synflood,11,0,0,0,11,1,1,,,
800,entropyBiflowSyn,total,90,4286,190,1188,5754,0.760514425,0.115532734,0.321428571,0.070422535,0.957551385
800,entropyBiflowSyn,slowread,30,0,74,0,104,0.288461538,0.447761194,,,
800,entropyBiflowSyn,slowloris,22,0,42,0,64,0.34375,0.511627907,,,
800,entropyBiflowSyn,ruby,15,0,29,0,44,0.340909091,0.508474576,,,
800,entropyBiflowSyn,pingflood,0,0,19,0,19,0,0,,,
800,entropyBiflowSyn,blacknurse,3,0,12,0,15,0.2,0.333333333,,,
800,entropyBiflowSyn,xmas,9,0,6,0,15,0.6,0.75,,,
800,entropyBiflowSyn,udpflood,0,0,8,0,8,0,0,,,
800,entropyBiflowSyn,synflood,11,0,0,0,11,1,1,,,
800,entropySipSyn,total,29,5431,251,43,5754,0.948905109,0.164772727,0.103571429,0.402777778,0.955825414
800,entropySipSyn,slowread,5,0,99,0,104,0.048076923,0.091743119,,,
800,entropySipSyn,slowloris,11,0,53,0,64,0.171875,0.293333333,,,
800,entropySipSyn,ruby,0,0,44,0,44,0,0,,,
800,entropySipSyn,pingflood,0,0,19,0,19,0,0,,,
800,entropySipSyn,blacknurse,0,0,15,0,15,0,0,,,
800,entropySipSyn,xmas,7,0,8,0,15,0.466666667,0.636363636,,,
800,entropySipSyn,udpflood,0,0,8,0,8,0,0,,,
800,entropySipSyn,synflood,6,0,5,0,11,0.545454545,0.705882353,,,
800,entropyDipSyn,total,31,5411,249,63,5754,0.945776851,0.165775401,0.110714286,0.329787234,0.956007067
800,entropyDipSyn,slowread,5,0,99,0,104,0.048076923,0.091743119,,,
800,entropyDipSyn,slowloris,11,0,53,0,64,0.171875,0.293333333,,,
800,entropyDipSyn,ruby,0,0,44,0,44,0,0,,,
800,entropyDipSyn,pingflood,0,0,19,0,19,0,0,,,
800,entropyDipSyn,blacknurse,0,0,15,0,15,0,0,,,
800,entropyDipSyn,xmas,8,0,7,0,15,0.533333333,0.695652174,,,
800,entropyDipSyn,udpflood,0,0,8,0,8,0,0,,,
800,entropyDipSyn,synflood,7,0,4,0,11,0.636363636,0.777777778,,,
800,entropyBiflow,total,7,4970,273,504,5754,0.864963504,0.017699115,0.025,0.01369863,0.947930574
800,entropyBiflow,slowread,3,0,101,0,104,0.028846154,0.056074766,,,
800,entropyBiflow,slowloris,0,0,64,0,64,0,0,,,
800,entropyBiflow,ruby,0,0,44,0,44,0,0,,,
800,entropyBiflow,pingflood,1,0,18,0,19,0.052631579,0.1,,,
800,entropyBiflow,blacknurse,0,0,15,0,15,0,0,,,
800,entropyBiflow,xmas,3,0,12,0,15,0.2,0.333333333,,,
800,entropyBiflow,udpflood,0,0,8,0,8,0,0,,,
800,entropyBiflow,synflood,0,0,11,0,11,0,0,,,
800,entropyRateBiflow,total,24,5433,256,41,5754,0.948383733,0.139130435,0.085714286,0.369230769,0.955000879
800,entropyRateBiflow,slowread,0,0,104,0,104,0,0,,,
800,entropyRateBiflow,slowloris,0,0,64,0,64,0,0,,,
800,entropyRateBiflow,ruby,0,0,44,0,44,0,0,,,
800,entropyRateBiflow,pingflood,3,0,16,0,19,0.157894737,0.272727273,,,
800,entropyRateBiflow,blacknurse,8,0,7,0,15,0.533333333,0.695652174,,,
800,entropyRateBiflow,xmas,4,0,11,0,15,0.266666667,0.421052632,,,
800,entropyRateBiflow,udpflood,4,0,4,0,8,0.5,0.666666667,,,
800,entropyRateBiflow,synflood,5,0,6,0,11,0.454545455,0.625,,,
800,HigstNumberOfSyn,total,106,3833,174,1641,5754,0.684567258,0.104588061,0.378571429,0.060675444,0.956575992
800,HigstNumberOfSyn,slowread,42,0,62,0,104,0.403846154,0.575342466,,,
800,HigstNumberOfSyn,slowloris,29,0,35,0,64,0.453125,0.623655914,,,
800,HigstNumberOfSyn,ruby,21,0,23,0,44,0.477272727,0.646153846,,,
800,HigstNumberOfSyn,pingflood,0,0,19,0,19,0,0,,,
800,HigstNumberOfSyn,blacknurse,3,0,12,0,15,0.2,0.333333333,,,
800,HigstNumberOfSyn,xmas,7,0,8,0,15,0.466666667,0.636363636,,,
800,HigstNumberOfSyn,udpflood,0,0,8,0,8,0,0,,,
800,HigstNumberOfSyn,synflood,4,0,7,0,11,0.363636364,0.533333333,,,
800,HigstNumberOfURGPSHFIN,total,10,5464,270,10,5754,0.9513382,0.066666667,0.035714286,0.5,0.952912452
800,HigstNumberOfURGPSHFIN,slowread,0,0,104,0,104,0,0,,,
800,HigstNumberOfURGPSHFIN,slowloris,0,0,64,0,64,0,0,,,
800,HigstNumberOfURGPSHFIN,ruby,0,0,44,0,44,0,0,,,
800,HigstNumberOfURGPSHFIN,pingflood,0,0,19,0,19,0,0,,,
800,HigstNumberOfURGPSHFIN,blacknurse,0,0,15,0,15,0,0,,,
800,HigstNumberOfURGPSHFIN,xmas,10,0,5,0,15,0.666666667,0.8,,,
800,HigstNumberOfURGPSHFIN,udpflood,0,0,8,0,8,0,0,,,
800,HigstNumberOfURGPSHFIN,synflood,0,0,11,0,11,0,0,,,
800,countBiflow,total,22,5376,258,98,5754,0.938129997,0.11,0.078571429,0.183333333,0.954206603
800,countBiflow,slowread,0,0,104,0,104,0,0,,,
800,countBiflow,slowloris,0,0,64,0,64,0,0,,,
800,countBiflow,ruby,0,0,44,0,44,0,0,,,
800,countBiflow,pingflood,0,0,19,0,19,0,0,,,
800,countBiflow,blacknurse,0,0,15,0,15,0,0,,,
800,countBiflow,xmas,10,0,5,0,15,0.666666667,0.8,,,
800,countBiflow,udpflood,6,0,2,0,8,0.75,0.857142857,,,
800,countBiflow,synflood,6,0,5,0,11,0.545454545,0.705882353,,,
800,totalicmpDUnreachable,total,18,5465,262,9,5754,0.952902329,0.117263844,0.064285714,0.666666667,0.95425179
800,totalicmpDUnreachable,slowread,0,0,104,0,104,0,0,,,
800,totalicmpDUnreachable,slowloris,0,0,64,0,64,0,0,,,
800,totalicmpDUnreachable,ruby,0,0,44,0,44,0,0,,,
800,totalicmpDUnreachable,pingflood,0,0,19,0,19,0,0,,,
800,totalicmpDUnreachable,blacknurse,13,0,2,0,15,0.866666667,0.928571429,,,
800,totalicmpDUnreachable,xmas,5,0,10,0,15,0.333333333,0.5,,,
800,totalicmpDUnreachable,udpflood,0,0,8,0,8,0,0,,,
800,totalicmpDUnreachable,synflood,0,0,11,0,11,0,0,,,
800,totalBytes,total,117,2750,163,2724,5754,0.498262079,0.074975969,0.417857143,0.041182682,0.944043941
800,totalBytes,slowread,64,0,40,0,104,0.615384615,0.761904762,,,
800,totalBytes,slowloris,0,0,64,0,64,0,0,,,
800,totalBytes,ruby,44,0,0,0,44,1,1,,,
800,totalBytes,pingflood,0,0,19,0,19,0,0,,,
800,totalBytes,blacknurse,0,0,15,0,15,0,0,,,
800,totalBytes,xmas,8,0,7,0,15,0.533333333,0.695652174,,,
800,totalBytes,udpflood,1,0,7,0,8,0.125,0.222222222,,,
800,totalBytes,synflood,0,0,11,0,11,0,0,,,
800,totalpackets,total,141,2765,139,2709,5754,0.505039972,0.090095847,0.503571429,0.049473684,0.952134986
800,totalpackets,slowread,64,0,40,0,104,0.615384615,0.761904762,,,
800,totalpackets,slowloris,0,0,64,0,64,0,0,,,
800,totalpackets,ruby,44,0,0,0,44,1,1,,,
800,totalpackets,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
800,totalpackets,blacknurse,8,0,7,0,15,0.533333333,0.695652174,,,
800,totalpackets,xmas,11,0,4,0,15,0.733333333,0.846153846,,,
800,totalpackets,udpflood,5,0,3,0,8,0.625,0.769230769,,,
800,totalpackets,synflood,1,0,10,0,11,0.090909091,0.166666667,,,
800,totalicmp,total,32,5461,248,13,5754,0.95464025,0.196923077,0.114285714,0.711111111,0.956559818
800,totalicmp,slowread,0,0,104,0,104,0,0,,,
800,totalicmp,slowloris,0,0,64,0,64,0,0,,,
800,totalicmp,ruby,0,0,44,0,44,0,0,,,
800,totalicmp,pingflood,14,0,5,0,19,0.736842105,0.848484848,,,
800,totalicmp,blacknurse,13,0,2,0,15,0.866666667,0.928571429,,,
800,totalicmp,xmas,5,0,10,0,15,0.333333333,0.5,,,
800,totalicmp,udpflood,0,0,8,0,8,0,0,,,
800,totalicmp,synflood,0,0,11,0,11,0,0,,,
800,totalicmprate,total,32,5461,248,13,5754,0.95464025,0.196923077,0.114285714,0.711111111,0.956559818
800,totalicmprate,slowread,0,0,104,0,104,0,0,,,
800,totalicmprate,slowloris,0,0,64,0,64,0,0,,,
800,totalicmprate,ruby,0,0,44,0,44,0,0,,,
800,totalicmprate,pingflood,15,0,4,0,19,0.789473684,0.882352941,,,
800,totalicmprate,blacknurse,12,0,3,0,15,0.8,0.888888889,,,
800,totalicmprate,xmas,5,0,10,0,15,0.333333333,0.5,,,
800,totalicmprate,udpflood,0,0,8,0,8,0,0,,,
800,totalicmprate,synflood,0,0,11,0,11,0,0,,,
800,totalflows,total,280,0,0,5474,5754,0.0486618,0.092807425,1,0.0486618,#DIV/0!
800,totalflows,slowread,104,0,0,0,104,1,1,,,
800,totalflows,slowloris,64,0,0,0,64,1,1,,,
800,totalflows,ruby,44,0,0,0,44,1,1,,,
800,totalflows,pingflood,19,0,0,0,19,1,1,,,
800,totalflows,blacknurse,15,0,0,0,15,1,1,,,
800,totalflows,xmas,15,0,0,0,15,1,1,,,
800,totalflows,udpflood,8,0,0,0,8,1,1,,,
800,totalflows,synflood,11,0,0,0,11,1,1,,,
1600,KMeansentropy,total,157,2094,120,3382,5753,0.391274118,0.082285115,0.566787004,0.044362814,
1600,KMeansentropy,slowread,104,0,0,0,104,1,1,,,
1600,KMeansentropy,slowloris,0,0,65,0,65,0,0,,,
1600,KMeansentropy,ruby,40,0,0,0,40,1,1,,,
1600,KMeansentropy,pingflood,0,0,19,0,19,0,0,,,
1600,KMeansentropy,blacknurse,0,0,15,0,15,0,0,,,
1600,KMeansentropy,xmas,7,0,7,0,14,0.5,0.666666667,,,
1600,KMeansentropy,udpflood,6,0,1,0,7,0.857142857,0.923076923,,,
1600,KMeansentropy,synflood,0,0,13,0,13,0,0,,,
1600,KMeanscombined,total,12561,6055203,570,3358986,9427320,0.643636155,0.007422272,0.956591273,0.003725589,
1600,KMeanscombined,slowread,131,0,52,0,183,0.715846995,0.834394904,,,
1600,KMeanscombined,slowloris,440,0,0,0,440,1,1,,,
1600,KMeanscombined,ruby,32,0,33,0,65,0.492307692,0.659793814,,,
1600,KMeanscombined,pingflood,4080,0,0,0,4080,1,1,,,
1600,KMeanscombined,blacknurse,617,0,0,0,617,1,1,,,
1600,KMeanscombined,xmas,1993,0,11,0,2004,0.994510978,0.997247936,,,
1600,KMeanscombined,udpflood,3990,0,0,0,3990,1,1,,,
1600,KMeanscombined,synflood,1278,0,474,0,1752,0.729452055,0.843564356,,,
1600,KMeansfields,total,12561,6052815,570,3357453,9423399,0.643650555,0.007425635,0.956591273,0.003727284,
1600,KMeansfields,slowread,131,0,52,0,183,0.715846995,0.834394904,,,
1600,KMeansfields,slowloris,440,0,0,0,440,1,1,,,
1600,KMeansfields,ruby,32,0,33,0,65,0.492307692,0.659793814,,,
1600,KMeansfields,pingflood,4080,0,0,0,4080,1,1,,,
1600,KMeansfields,blacknurse,617,0,0,0,617,1,1,,,
1600,KMeansfields,xmas,1993,0,11,0,2004,0.994510978,0.997247936,,,
1600,KMeansfields,udpflood,3990,0,0,0,3990,1,1,,,
1600,KMeansfields,synflood,1278,0,474,0,1752,0.729452055,0.843564356,,,
1600,RandomForestentropy,total,3,5476,274,0,5753,0.952372675,0.021428571,0.010830325,1,
1600,RandomForestentropy,slowread,0,0,104,0,104,0,0,,,
1600,RandomForestentropy,slowloris,0,0,65,0,65,0,0,,,
1600,RandomForestentropy,ruby,0,0,40,0,40,0,0,,,
1600,RandomForestentropy,pingflood,0,0,19,0,19,0,0,,,
1600,RandomForestentropy,blacknurse,0,0,15,0,15,0,0,,,
1600,RandomForestentropy,xmas,3,0,11,0,14,0.214285714,0.352941176,,,
1600,RandomForestentropy,udpflood,0,0,7,0,7,0,0,,,
1600,RandomForestentropy,synflood,0,0,13,0,13,0,0,,,
1600,RandomForestcombined,total,2399,9414189,10732,0,9427320,0.998861606,0.308950419,0.182697434,1,
